,book_id,chunk_id,book_title,genre,unique_speaker
1181,4475_LibriVox_en,100h_25,ego machine,"science, craft & essay",3490
1182,2505_LibriVox_en,100h_25,flatland a romance of many dimensions,"science, craft & essay",2607
1183,8515_LibriVox_en,100h_25,picture book of merry tales,fiction,6454
1184,8350_LibriVox_en,100h_25,i ve come to stay a love comedy of bohemia,"geography, nature & history",8713
1185,8331_LibriVox_en,100h_25,great secret,mystery,3488
1186,8029_LibriVox_en,100h_26,murder madness,"science, craft & essay",4078
1187,8117_LibriVox_en,100h_26,sanctuary version 2,fiction,1259
1188,2749_LibriVox_en,100h_26,ester ried yet speaking,religion,3157
1189,7402_LibriVox_en,100h_26,raven and other poems,poetry,5717
1190,7565_LibriVox_en,100h_26,veronica,"science, craft & essay",6415
1191,1693_LibriVox_en,100h_26,western united states,"science, craft & essay",1841
1192,3730_LibriVox_en,100h_26,conceptions of divine love,religion,3681
1193,6265_LibriVox_en,100h_26,incidents of travel in central america chiapas and yucatan vol 1,"science, craft & essay",3003
1194,6389_LibriVox_en,100h_26,queen elizabeth,"geography, nature & history",5002
1195,405_LibriVox_en,100h_26,romance of rubber,"science, craft & essay",100
1196,6122_LibriVox_en,100h_26,mother goose in prose version 2,juvenile books,5717
1197,8586_LibriVox_en,100h_26,texas cowboy or fifteen years on the hurricane deck of a spanish pony,"geography, nature & history",6454
1198,2551_LibriVox_en,100h_26,tale of grandfather mole,"science, craft & essay",681
1199,7512_LibriVox_en,100h_26,best american humorous short stories,"geography, nature & history",6454
1200,680_LibriVox_en,100h_26,cobb s anatomy,juvenile books,764
1201,6603_LibriVox_en,100h_26,four horsemen of the apocalypse,fiction,6671
1202,7487_LibriVox_en,100h_26,daughter of the commandant,fiction,7786
1203,914_LibriVox_en,100h_26,little wars,"science, craft & essay",204
1204,5182_LibriVox_en,100h_27,dawn of a to morrow,religion,3703
1205,7992_LibriVox_en,100h_27,expository thoughts on the gospels st luke vol 1,religion,3645
1206,5125_LibriVox_en,100h_27,boyhood,fiction,4788
1207,1084_LibriVox_en,100h_27,selected poems of emily dickinson,poetry,248
1208,4834_LibriVox_en,100h_27,autobiography of a seaman vol 1,"science, craft & essay",3618
1209,2290_LibriVox_en,100h_27,child life in art,"science, craft & essay",1841
1210,3959_LibriVox_en,100h_27,alonzo fitz and other stories,fiction,107
1211,4424_LibriVox_en,100h_27,tom swift and his big tunnel,fiction,3488
1212,6912_LibriVox_en,100h_27,half past bedtime,fiction,5717
1213,2355_LibriVox_en,100h_27,george bernard shaw,misc,2162
1214,4743_LibriVox_en,100h_27,house of the vampire,fiction,1259
1215,5521_LibriVox_en,100h_27,horse s tale version 2,fiction,107
1216,439_LibriVox_en,100h_27,wind in the willows version 2,"science, craft & essay",204
1217,6577_LibriVox_en,100h_27,k factor,"science, craft & essay",5717
1218,8200_LibriVox_en,100h_27,flowing gold,fiction,4078
1219,8629_LibriVox_en,100h_27,sonnets of michael angelo buonarroti and tommaso campanella,poetry,8842
1220,6722_LibriVox_en,100h_27,pawns count,mystery,3488
1221,3229_LibriVox_en,100h_27,story of a soul,religion,3681
1222,6227_LibriVox_en,100h_27,on generation and corruption,"science, craft & essay",3114
1223,8018_LibriVox_en,100h_28,planet of dread,"science, craft & essay",5717
1224,5252_LibriVox_en,100h_28,operation outer space,"science, craft & essay",251
1225,4650_LibriVox_en,100h_28,plastic age,fiction,4191
1226,4072_LibriVox_en,100h_28,fenimore cooper s literary offences version 2,"science, craft & essay",107
1227,2452_LibriVox_en,100h_28,study in scarlet,mystery,1066
1228,8278_LibriVox_en,100h_28,red headed league,mystery,5717
1229,8343_LibriVox_en,100h_28,owen wingrave,"geography, nature & history",6454
1230,8663_LibriVox_en,100h_28,andersonville diary escape and list of the dead,"science, craft & essay",6454
1231,725_LibriVox_en,100h_28,trimmed lamp and other stories of the four million,fiction,203
1232,218_LibriVox_en,100h_28,north of boston,poetry,260
1233,5630_LibriVox_en,100h_28,time machine version 2,"science, craft & essay",204
1234,8119_LibriVox_en,100h_28,letters from a cat,"geography, nature & history",6965
1235,6948_LibriVox_en,100h_28,dark moon,"science, craft & essay",4078
1236,6970_LibriVox_en,100h_28,rebel rose,"science, craft & essay",7140
1237,7622_LibriVox_en,100h_28,devotions upon emergent occasions together with death s duel,religion,6454
1238,160_LibriVox_en,100h_28,chapters from my autobiography,juvenile books,107
1239,4388_LibriVox_en,100h_28,secret sharer,fiction,3490
1240,3918_LibriVox_en,100h_28,olive,fiction,3536
1241,4500_LibriVox_en,100h_28,further foolishness,juvenile books,3157
1242,6453_LibriVox_en,100h_29,valley of vision,religion,3645
1243,4332_LibriVox_en,100h_29,nativity of our lord jesus christ,"science, craft & essay",3681
1244,8599_LibriVox_en,100h_29,somme battle stories,"science, craft & essay",6454
1245,7721_LibriVox_en,100h_29,desert drama being the tragedy of the korosko,fiction,6454
1246,2338_LibriVox_en,100h_29,dragon s secret,mystery,688
1247,7142_LibriVox_en,100h_29,nor iron bars a cage,"science, craft & essay",5717
1248,1557_LibriVox_en,100h_29,treasure island version 2,fiction,1331
1249,6563_LibriVox_en,100h_29,great k a train robbery,fiction,6454
1250,1977_LibriVox_en,100h_29,snow bound a winter idyl,poetry,2499
1251,3174_LibriVox_en,100h_29,essay on the principle of population,"science, craft & essay",3114
1252,6422_LibriVox_en,100h_29,in the midst of life tales of soldiers and civilians,fiction,6454
1253,740_LibriVox_en,100h_29,master key,"science, craft & essay",100
1254,2601_LibriVox_en,100h_29,confessions pusey translation,"science, craft & essay",3645
1255,8040_LibriVox_en,100h_29,life and adventures of venture,political & philosophy,4788
1256,5577_LibriVox_en,100h_29,crime its cause and treatment,"science, craft & essay",167
1257,1512_LibriVox_en,100h_29,lost world version 2,fiction,204
1258,4462_LibriVox_en,100h_29,story of my childhood,"geography, nature & history",4289
1259,2014_LibriVox_en,100h_29,awakening of europe,misc,1841
1260,3790_LibriVox_en,100h_29,tristram and iseult sohrab and rustum,poetry,3793
1261,6986_LibriVox_en,100h_29,project mastodon,"science, craft & essay",5717
1262,5225_LibriVox_en,100h_29,just and the unjust,fiction,3488
1263,4251_LibriVox_en,100h_29,as a man thinketh version 2,"science, craft & essay",2196
1264,6051_LibriVox_en,100h_29,bronze hand,mystery,5244
1265,7298_LibriVox_en,100h_29,in exile and other stories,fiction,6454
1266,6917_LibriVox_en,100h_30,carolina chansons legends of the low country,poetry,1066
1267,6382_LibriVox_en,100h_30,boy scout and other stories for boys,fiction,6454
1268,2044_LibriVox_en,100h_30,captains courageous,fiction,204
1269,3015_LibriVox_en,100h_30,this country of ours part 2,"geography, nature & history",19
1270,7946_LibriVox_en,100h_30,witch shall be born,fiction,5717
1271,4630_LibriVox_en,100h_30,beckoning fair one,misc,3006
1272,5156_LibriVox_en,100h_30,history of julius caesar,"geography, nature & history",5968
1273,2231_LibriVox_en,100h_30,new jerusalem,religion,2162
1274,6076_LibriVox_en,100h_30,history of standard oil volume 1,"science, craft & essay",3488
1275,4038_LibriVox_en,100h_30,fair rewards,"geography, nature & history",4438
1276,8617_LibriVox_en,100h_30,finn the wolfhound,fiction,6454
1277,5273_LibriVox_en,100h_30,briarwood girls,fiction,5538
1278,6808_LibriVox_en,100h_30,when patty went to college,fiction,6415
1279,4326_LibriVox_en,100h_30,our nig or sketches from the life of a free black in a two story white house,fiction,3584
1280,7959_LibriVox_en,100h_30,old hampshire vignettes,poetry,6454
1281,7836_LibriVox_en,100h_30,ghost pirates,"science, craft & essay",251
1282,7868_LibriVox_en,100h_30,christmas eve and christmas day,fiction,6454
1283,3088_LibriVox_en,100h_30,missing page thirteen,mystery,3816
1284,6651_LibriVox_en,100h_30,incidents of travel in central america chiapas and yucatan vol 2,"science, craft & essay",3003
1285,7542_LibriVox_en,100h_31,pretty lady,fiction,1255
1286,7307_LibriVox_en,100h_31,trees and other poems,poetry,5717
1287,1483_LibriVox_en,100h_31,spirit of christmas,religion,1752
1288,254_LibriVox_en,100h_31,pride and prejudice version 2,fiction,30
1289,8239_LibriVox_en,100h_31,rider on the white horse,fiction,4174
1290,4252_LibriVox_en,100h_31,tom playfair or making a start,religion,4667
1291,3534_LibriVox_en,100h_31,lone star planet,"science, craft & essay",251
1292,2898_LibriVox_en,100h_31,journey in other worlds a romance of the future,"science, craft & essay",3488
1293,6173_LibriVox_en,100h_31,with clive in india,fiction,5545
1294,522_LibriVox_en,100h_31,four max carrados detective stories,mystery,152
1295,2398_LibriVox_en,100h_31,khaki kook book,"science, craft & essay",1335
1296,2152_LibriVox_en,100h_31,defendant,"science, craft & essay",2162
1297,5874_LibriVox_en,100h_31,red room,fiction,4441
1298,2694_LibriVox_en,100h_31,secret garden version 2,fiction,103
1299,3814_LibriVox_en,100h_31,british barbarians,"science, craft & essay",2607
1300,7631_LibriVox_en,100h_31,religion and science from galileo to bergson,"science, craft & essay",1066
1301,3856_LibriVox_en,100h_31,romance of an old fool,fiction,2156
1302,4211_LibriVox_en,200h_00,madame butterfly,"geography, nature & history",4174
1303,7392_LibriVox_en,200h_00,descent of man and other stories,"geography, nature & history",4018
1304,8298_LibriVox_en,200h_00,wheel of time,"geography, nature & history",6454
1305,2268_LibriVox_en,200h_00,aunt friendly s picture book,fiction,908
1306,1278_LibriVox_en,200h_00,sleep book,poetry,1335
1307,7285_LibriVox_en,200h_00,phantoms of reality,"science, craft & essay",4078
1308,7279_LibriVox_en,200h_00,two bears and other sermons for children,religion,3645
1309,4699_LibriVox_en,200h_00,botchan,fiction,4174
1310,2410_LibriVox_en,200h_00,invisible links,fiction,2234
1311,4563_LibriVox_en,200h_00,princess priscilla s fortnight,fiction,3906
1312,5384_LibriVox_en,200h_00,seven secrets,mystery,3488
1313,7561_LibriVox_en,200h_00,invaders from the infinite,"science, craft & essay",251
1314,6087_LibriVox_en,200h_00,uncle remus returns,"geography, nature & history",5717
1315,8807_LibriVox_en,200h_00,eryxias,"science, craft & essay",3114
1316,2682_LibriVox_en,200h_00,captain jim,fiction,3245
1317,3662_LibriVox_en,200h_00,aliens,"science, craft & essay",3906
1318,7214_LibriVox_en,200h_00,story of doctor dolittle version 2,"science, craft & essay",5717
1319,5304_LibriVox_en,200h_00,reminiscences of forts sumter and moultrie in 1860 61 version 2,political & philosophy,204
1320,3047_LibriVox_en,200h_00,life of honorable william f cody known as buffalo bill the famous hunter scout and guide,"geography, nature & history",3664
1321,4193_LibriVox_en,200h_00,log of a cowboy,fiction,4078
1322,4338_LibriVox_en,200h_00,interrupted,religion,3157
1323,6272_LibriVox_en,200h_00,night side of new york,"science, craft & essay",4191
1324,8226_LibriVox_en,200h_00,world that couldn t be version 2,"science, craft & essay",5717
1325,6620_LibriVox_en,200h_00,miss mackenzie,fiction,5789
1326,5975_LibriVox_en,200h_00,lovels of arden,fiction,5968
1327,5416_LibriVox_en,200h_00,waste land version 3,poetry,1259
1328,541_LibriVox_en,200h_00,more goops and how not to be them,poetry,204
1329,7173_LibriVox_en,200h_00,behavior of the honey bee in pollen collecting,"science, craft & essay",2156
1330,8307_LibriVox_en,200h_00,expository thoughts on the gospels st luke vol 2,religion,3645
1331,6093_LibriVox_en,200h_00,just william,fiction,6454
1332,4136_LibriVox_en,200h_00,mark twain s burlesque autobiography and first romance,juvenile books,107
1333,1812_LibriVox_en,200h_00,adventures of jimmy skunk,"science, craft & essay",1121
1334,1422_LibriVox_en,200h_00,sisters,fiction,681
1335,3237_LibriVox_en,200h_00,winsome winnie and other new nonsense novels,juvenile books,3157
1336,6449_LibriVox_en,200h_00,children s life of the bee,"science, craft & essay",5717
1337,2566_LibriVox_en,200h_00,biography of a grizzly,"science, craft & essay",3020
1338,8109_LibriVox_en,200h_01,mayor of casterbridge version 3,fiction,4712
1339,3394_LibriVox_en,200h_01,bible wnt nt 05 acts,religion,2149
1340,3589_LibriVox_en,200h_01,greylorn version 2,"science, craft & essay",251
1341,5628_LibriVox_en,200h_01,reed anthony cowman an autobiography,fiction,4078
1342,5047_LibriVox_en,200h_01,hunger,fiction,4438
1343,3458_LibriVox_en,200h_01,sons and lovers,fiction,204
1344,8619_LibriVox_en,200h_01,and thus he came,religion,6454
1345,6057_LibriVox_en,200h_01,mag and margaret a story for girls,religion,3157
1346,3026_LibriVox_en,200h_01,ester ried s namesake,religion,3157
1347,4069_LibriVox_en,200h_01,wealth of nations book 5,"science, craft & essay",2201
1348,8698_LibriVox_en,200h_01,thuvia maid of mars version 3,"science, craft & essay",251
1349,5269_LibriVox_en,200h_01,voyage to arcturus,"science, craft & essay",251
1350,5871_LibriVox_en,200h_01,triplanetary first in the lensman series,"science, craft & essay",5717
1351,5949_LibriVox_en,200h_01,little tales of the desert,fiction,3657
1352,5025_LibriVox_en,200h_01,laugh and live,"science, craft & essay",3488
1353,3438_LibriVox_en,200h_01,nightmare abbey,fiction,204
1354,6270_LibriVox_en,200h_01,france in the nineteenth century,"geography, nature & history",5968
1355,4847_LibriVox_en,200h_01,grace harlowe s second year at overton college,fiction,5468
1356,8474_LibriVox_en,200h_01,helen in the editor s chair,fiction,3657
1357,7334_LibriVox_en,200h_01,red dust,"science, craft & essay",5717
1358,8044_LibriVox_en,200h_01,magna moralia,"science, craft & essay",3114
1359,7445_LibriVox_en,200h_01,first century message to twentieth century christians,religion,3645
1360,4844_LibriVox_en,200h_01,christmas comes but once a year,misc,2607
1361,3446_LibriVox_en,200h_01,adrift in new york,fiction,3584
1362,3141_LibriVox_en,200h_01,bat wing,mystery,251
1363,6600_LibriVox_en,200h_01,human machine,"science, craft & essay",2607
1364,8304_LibriVox_en,200h_01,ride proud rebel,fiction,4078
1365,1826_LibriVox_en,200h_01,ethan frome,fiction,1259
1366,5262_LibriVox_en,200h_01,industrial conspiracies,"science, craft & essay",4078
1367,2094_LibriVox_en,200h_01,tree dwellers,"science, craft & essay",688
1368,1087_LibriVox_en,200h_01,ozma of oz,fiction,100
1369,3411_LibriVox_en,200h_01,mary cary frequently martha,fiction,1752
1370,5438_LibriVox_en,200h_01,goldsmith s friend abroad again,fiction,107
1371,3003_LibriVox_en,200h_01,lewis and clark meriwether lewis and william clark,"geography, nature & history",2156
1372,8051_LibriVox_en,200h_01,secret of the ninth planet version 2,"science, craft & essay",3488
1373,2203_LibriVox_en,200h_01,birds of the air,"science, craft & essay",1841
1374,4890_LibriVox_en,200h_02,innocents a story for lovers,fiction,5304
1375,6788_LibriVox_en,200h_02,amateur,fiction,5244
1376,6606_LibriVox_en,200h_02,road to oz version 2,fiction,5717
1377,2618_LibriVox_en,200h_02,arabian art of taming and training wild and vicious horses,"science, craft & essay",3020
1378,4386_LibriVox_en,200h_02,talks by abdul baha given in paris,religion,1618
1379,8230_LibriVox_en,200h_02,space platform,"science, craft & essay",251
1380,5013_LibriVox_en,200h_02,ambassadors,fiction,4018
1381,8410_LibriVox_en,200h_02,recluse,fiction,2196
1382,8458_LibriVox_en,200h_02,changed man and other tales,fiction,6454
1383,2314_LibriVox_en,200h_02,anne of the island version 2,fiction,103
1384,3263_LibriVox_en,200h_02,midnight,mystery,2156
1385,3780_LibriVox_en,200h_02,sky is falling,fiction,103
1386,7324_LibriVox_en,200h_02,hero and leander version 2,poetry,6249
1387,8732_LibriVox_en,200h_02,sevastopol,fiction,6454
1388,5489_LibriVox_en,200h_02,summer version 2,fiction,1259
1389,2201_LibriVox_en,200h_02,rock a bye library a book of fables,fiction,26
1390,954_LibriVox_en,200h_02,jack and jill,fiction,188
1391,3831_LibriVox_en,200h_02,creature from cleveland depths,"science, craft & essay",3490
1392,8052_LibriVox_en,200h_02,frog prince and other stories version 2,fiction,5717
1393,503_LibriVox_en,200h_02,right ho jeeves,fiction,251
1394,5853_LibriVox_en,200h_02,with frederick the great a story of the seven years war,fiction,5545
1395,4263_LibriVox_en,200h_02,chimes from a jester s bells,"geography, nature & history",1166
